country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-08-2025 09:00:00",23.264759,77.381568,OZONE,16,38,24
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-08-2025 09:00:00",17.336318,76.847397,NH3,3,4,3
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","21-08-2025 09:00:00",14.816666,74.141003,CO,8,10,8
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-08-2025 09:00:00",26.200388,78.147714,NH3,1,2,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-08-2025 09:00:00",19.875620,75.387310,SO2,4,5,5
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-08-2025 09:00:00",19.8389439,75.244448,NH3,10,12,11
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-08-2025 09:00:00",19.863756,75.321188,PM2.5,25,49,36
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-08-2025 09:00:00",19.863756,75.321188,NO2,20,27,23
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-08-2025 09:00:00",19.863756,75.321188,SO2,8,27,19
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-08-2025 09:00:00",19.16485,73.23409,PM2.5,15,47,33
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-08-2025 09:00:00",19.16485,73.23409,PM10,20,62,45
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-08-2025 09:00:00",19.16485,73.23409,NH3,3,7,5
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-08-2025 09:00:00",19.16485,73.23409,CO,18,28,24
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-08-2025 09:00:00",23.168606,79.932247,NH3,3,7,4
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-08-2025 09:00:00",23.168606,79.932247,SO2,10,18,16
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","21-08-2025 09:00:00",23.218135,79.957770,PM10,24,95,38
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","21-08-2025 09:00:00",23.218135,79.957770,SO2,5,9,7
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-08-2025 09:00:00",23.50016,80.23284,SO2,10,26,18
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-08-2025 09:00:00",23.50016,80.23284,OZONE,16,39,25
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","21-08-2025 09:00:00",24.2613009,80.7231783,NO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-08-2025 09:00:00",19.0243902,73.0406721,CO,4,15,6
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-08-2025 09:00:00",19.0243902,73.0406721,OZONE,14,26,22
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-08-2025 09:00:00",19.786089,72.757971,PM2.5,12,31,21
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-08-2025 09:00:00",19.786089,72.757971,NO2,8,14,11
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-08-2025 09:00:00",19.786089,72.757971,SO2,1,12,11
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","21-08-2025 09:00:00",19.962900,79.298714,CO,22,32,25
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","21-08-2025 09:00:00",22.7524,75.8872,NH3,1,10,1
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","21-08-2025 09:00:00",22.6780,75.8559,CO,8,18,16
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","21-08-2025 09:00:00",22.6780,75.8559,OZONE,5,7,6
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","21-08-2025 09:00:00",22.7084,75.8815,CO,12,13,12
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","21-08-2025 09:00:00",23.163174,79.973061,CO,27,42,29
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","21-08-2025 09:00:00",20.719516,77.000253,PM2.5,9,20,13
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","21-08-2025 09:00:00",20.719516,77.000253,NH3,6,7,6
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","21-08-2025 09:00:00",20.9402359,77.7895248,CO,8,23,10
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-08-2025 09:00:00",20.939198,77.765701,NO2,3,12,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-08-2025 09:00:00",20.939198,77.765701,NH3,1,2,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","21-08-2025 09:00:00",20.918946,74.776388,PM10,12,38,21
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-08-2025 09:00:00",21.001264,75.565602,PM10,13,63,26
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-08-2025 09:00:00",21.001264,75.565602,NO2,3,11,6
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-08-2025 09:00:00",21.001264,75.565602,CO,13,17,15
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-08-2025 09:00:00",19.854616,75.905894,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-08-2025 09:00:00",19.25292,73.142019,NH3,1,2,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-08-2025 09:00:00",19.25292,73.142019,SO2,5,8,6
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-08-2025 09:00:00",19.25292,73.142019,OZONE,16,16,16
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-08-2025 09:00:00",19.192056,72.9585188,NO2,12,13,13
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-08-2025 09:00:00",19.192056,72.9585188,SO2,15,16,16
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","21-08-2025 09:00:00",23.8640158,78.80289321,CO,45,50,46
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","21-08-2025 09:00:00",24.58434363,80.8549414,PM2.5,44,48,46
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","21-08-2025 09:00:00",24.58434363,80.8549414,PM10,64,67,66
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","21-08-2025 09:00:00",24.58434363,80.8549414,NO2,71,109,88
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","21-08-2025 09:00:00",22.624758,75.675238,PM10,26,54,40
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","21-08-2025 09:00:00",22.624758,75.675238,NH3,4,4,4
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","21-08-2025 09:00:00",23.331731,75.045981,NO2,34,35,34
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","21-08-2025 09:00:00",19.0863,72.8888,CO,2,13,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","21-08-2025 09:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","21-08-2025 09:00:00",19.19709,72.82204,NO2,6,10,8
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-08-2025 09:00:00",18.96702,72.84214,PM2.5,6,52,29
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-08-2025 09:00:00",18.96702,72.84214,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-08-2025 09:00:00",19.1878657,72.8304069,NH3,5,6,6
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-08-2025 09:00:00",19.1878657,72.8304069,CO,30,30,30
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-08-2025 09:00:00",19.1878657,72.8304069,OZONE,29,31,30
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-08-2025 09:00:00",19.065931,72.862131,OZONE,4,19,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-08-2025 09:00:00",19.23241,72.86895,CO,8,15,10
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-08-2025 09:00:00",18.9767,72.8380,PM10,24,42,33
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-08-2025 09:00:00",19.11074,72.86084,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-08-2025 09:00:00",19.11074,72.86084,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","21-08-2025 09:00:00",19.215859,72.831718,PM10,10,27,20
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","21-08-2025 09:00:00",19.215859,72.831718,CO,4,24,7
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-08-2025 09:00:00",19.0632143,72.8456324,NO2,12,27,23
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","21-08-2025 09:00:00",19.0863,72.8888,PM2.5,44,61,52
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","21-08-2025 09:00:00",19.0863,72.8888,NO2,3,6,4
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","21-08-2025 09:00:00",19.0364585,72.8954371,OZONE,17,39,28
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","21-08-2025 09:00:00",18.910000,72.820000,NH3,3,3,3
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-08-2025 09:00:00",19.04946,72.9230,PM10,33,76,54
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-08-2025 09:00:00",19.04946,72.9230,OZONE,3,8,6
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","21-08-2025 09:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","21-08-2025 09:00:00",18.897756,72.813320,NO2,8,23,12
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","21-08-2025 09:00:00",19.137500,72.915056,SO2,14,15,15
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-08-2025 09:00:00",20.555712,74.529236,SO2,5,16,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","21-08-2025 09:00:00",19.296481,72.840923,NO2,15,23,16
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","21-08-2025 09:00:00",19.296481,72.840923,OZONE,12,22,17
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","21-08-2025 09:00:00",16.6870449,74.2505872,OZONE,11,22,18
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","21-08-2025 09:00:00",16.7143745,74.2426398,PM2.5,11,35,19
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","21-08-2025 09:00:00",16.7143745,74.2426398,CO,4,12,5
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","21-08-2025 09:00:00",18.39963,76.57452,OZONE,15,26,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-08-2025 09:00:00",18.1023399,73.4783687,NH3,2,4,3
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-08-2025 09:00:00",19.000083,72.813993,PM10,42,82,63
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-08-2025 09:00:00",19.000083,72.813993,CO,17,38,23
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","21-08-2025 09:00:00",19.9591346,73.7788008,CO,6,18,10
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.1135051,73.008978,PM10,33,55,44
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.1135051,73.008978,NO2,34,36,35
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.008751,73.016620,NO2,27,27,27
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.0575752,73.0151367,NO2,4,11,8
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.0575752,73.0151367,SO2,6,12,9
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.02579,73.10297,PM10,13,36,24
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.02579,73.10297,NO2,14,32,24
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","21-08-2025 09:00:00",19.173852,77.296291,SO2,9,11,10
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-08-2025 09:00:00",20.0073285,73.7762427,NH3,2,2,2
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-08-2025 09:00:00",20.0073285,73.7762427,OZONE,15,17,15
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-08-2025 09:00:00",20.021503,73.813844,PM10,11,27,17
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-08-2025 09:00:00",20.021503,73.813844,OZONE,10,19,13
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","21-08-2025 09:00:00",19.950220,73.731480,NH3,2,3,2
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","21-08-2025 09:00:00",19.9591346,73.7788008,PM2.5,6,12,9
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","21-08-2025 09:00:00",19.047000,72.874600,SO2,9,9,9
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","21-08-2025 09:00:00",19.10861,72.83622,NH3,2,2,1
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-08-2025 09:00:00",18.9936162,72.8128113,PM2.5,59,64,62
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-08-2025 09:00:00",18.9936162,72.8128113,SO2,23,35,29
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-08-2025 09:00:00",18.9936162,72.8128113,OZONE,20,21,21
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-08-2025 09:00:00",21.121801,79.04952,PM10,8,50,29
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-08-2025 09:00:00",21.121801,79.04952,NH3,2,6,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-08-2025 09:00:00",21.121801,79.04952,OZONE,2,74,4
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.63673,73.82487,CO,2,21,9
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.59051,73.77946,OZONE,9,22,17
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.616318,73.765797,PM10,30,54,40
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.616318,73.765797,NO2,15,35,27
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.616318,73.765797,SO2,1,3,1
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.616318,73.765797,OZONE,7,15,11
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-08-2025 09:00:00"," 16.5038",74.3623,PM10,18,43,28
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-08-2025 09:00:00"," 16.5038",74.3623,SO2,9,13,11
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","21-08-2025 09:00:00",17.6336264,75.9132495,PM2.5,6,23,12
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","21-08-2025 09:00:00",17.6336264,75.9132495,SO2,1,1,1
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","21-08-2025 09:00:00",17.6336264,75.9132495,CO,7,14,8
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-08-2025 09:00:00",19.26777,72.97182,PM10,13,38,26
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.0630,73.1209,PM2.5,7,23,15
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.0630,73.1209,SO2,1,19,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-08-2025 09:00:00",19.265594,76.761463,PM2.5,13,31,22
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-08-2025 09:00:00",19.265594,76.761463,NO2,2,4,3
India,Maharashtra,Pune,"Bhosari, Pune - IITM","21-08-2025 09:00:00",18.640051,73.848956,OZONE,3,20,11
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","21-08-2025 09:00:00",18.454450,73.854155,NO2,1,14,9
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","21-08-2025 09:00:00",18.454450,73.854155,OZONE,6,39,28
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","21-08-2025 09:00:00",18.573040,73.927715,PM10,20,40,34
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","21-08-2025 09:00:00",21.14472,79.107595,CO,16,118,39
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-08-2025 09:00:00",21.152875,79.0517531,SO2,4,6,5
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","21-08-2025 09:00:00",19.173852,77.296291,NO2,7,60,17
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-08-2025 09:00:00",19.26777,72.97182,SO2,NA,NA,NA
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","21-08-2025 09:00:00",19.235581,73.159121,PM10,30,71,58
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","21-08-2025 09:00:00",19.235581,73.159121,NO2,28,60,43
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-08-2025 09:00:00",21.869985,85.167016,PM10,20,51,32
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-08-2025 09:00:00",21.869985,85.167016,CO,28,52,45
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-08-2025 09:00:00",21.869985,85.167016,OZONE,9,42,19
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-08-2025 09:00:00",11.9309,79.8027,CO,10,30,14
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","21-08-2025 09:00:00",31.620000,74.876512,CO,2,40,28
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","21-08-2025 09:00:00",30.233011,74.907758,NO2,42,45,44
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","21-08-2025 09:00:00",31.321907,75.578914,PM2.5,16,48,35
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","21-08-2025 09:00:00",30.649961,76.331442,PM10,66,92,76
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","21-08-2025 09:00:00",30.649961,76.331442,NO2,23,24,24
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","21-08-2025 09:00:00",30.649961,76.331442,NH3,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-08-2025 09:00:00",30.349388,76.366642,PM2.5,8,25,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-08-2025 09:00:00",30.349388,76.366642,NH3,5,6,5
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-08-2025 09:00:00",30.349388,76.366642,CO,7,44,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-08-2025 09:00:00",30.349388,76.366642,OZONE,17,26,18
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","21-08-2025 09:00:00",26.470859,74.646594,PM10,29,64,47
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","21-08-2025 09:00:00",26.470859,74.646594,NO2,18,40,27
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-08-2025 09:00:00",21.941841,86.728318,PM10,27,53,42
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-08-2025 09:00:00",21.941841,86.728318,CO,6,32,14
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.240790,85.836784,PM2.5,5,40,19
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.34652,85.81630,NH3,2,3,2
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.34652,85.81630,SO2,2,4,3
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","21-08-2025 09:00:00",22.06156703,85.47409613,PM2.5,23,74,48
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","21-08-2025 09:00:00",22.06156703,85.47409613,NO2,6,7,7
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","21-08-2025 09:00:00",19.4458210,72.7988231,OZONE,18,35,28
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","21-08-2025 09:00:00",25.5586,91.8985,PM2.5,1,8,3
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","21-08-2025 09:00:00",25.5586,91.8985,CO,1,6,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","21-08-2025 09:00:00",25.6635413,94.0989878,NO2,3,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","21-08-2025 09:00:00",20.832874,85.104082,NO2,1,5,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","21-08-2025 09:00:00",20.832874,85.104082,SO2,5,28,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-08-2025 09:00:00",20.94185,86.11510,SO2,3,109,14
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-08-2025 09:00:00",20.94185,86.11510,OZONE,3,52,11
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","21-08-2025 09:00:00","20.48891     ","85.84768     ",PM2.5,10,45,26
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","21-08-2025 09:00:00","20.48891     ","85.84768     ",OZONE,7,50,17
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","21-08-2025 09:00:00",21.643900,85.599355,PM10,34,97,72
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","21-08-2025 09:00:00",21.643900,85.599355,NO2,8,18,9
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","21-08-2025 09:00:00",31.321907,75.578914,CO,27,42,40
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","21-08-2025 09:00:00","30.736056 ",76.209694,SO2,4,6,5
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","21-08-2025 09:00:00","30.736056 ",76.209694,CO,16,26,19
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","21-08-2025 09:00:00","30.736056 ",76.209694,OZONE,29,33,31
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","21-08-2025 09:00:00",30.9028,75.8086,PM2.5,19,63,43
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","21-08-2025 09:00:00",21.606865,85.510538,CO,12,36,23
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-08-2025 09:00:00",20.9360711,85.1707021,NO2,34,48,40
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-08-2025 09:00:00",20.9360711,85.1707021,NH3,5,8,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","21-08-2025 09:00:00",20.9360711,85.1707021,SO2,1,44,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-08-2025 09:00:00",21.51161,86.89088,CO,28,40,33
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-08-2025 09:00:00",22.1166054,85.3945546,PM2.5,8,57,25
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-08-2025 09:00:00",22.1166054,85.3945546,NH3,2,3,3
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","21-08-2025 09:00:00",22.18972222,84.86277778,NO2,11,11,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","21-08-2025 09:00:00",22.220833,84.809444,PM10,15,58,39
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","21-08-2025 09:00:00",25.339605,74.618883,NH3,1,3,2
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-08-2025 09:00:00",28.194909,76.862296,PM10,31,377,93
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-08-2025 09:00:00",28.194909,76.862296,CO,10,68,16
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","21-08-2025 09:00:00",28.207266,76.829265,NO2,9,35,22
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-08-2025 09:00:00",28.018792,73.292658,PM2.5,15,42,29
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","21-08-2025 09:00:00",26.470859,74.646594,OZONE,16,84,45
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-08-2025 09:00:00",23.555190,74.440010,PM10,8,33,17
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-08-2025 09:00:00",23.555190,74.440010,NO2,4,18,9
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-08-2025 09:00:00",23.555190,74.440010,NH3,1,6,2
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","21-08-2025 09:00:00",23.555190,74.440010,SO2,1,8,5
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","21-08-2025 09:00:00",25.106006,76.469948,PM2.5,NA,NA,NA
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","21-08-2025 09:00:00",25.106006,76.469948,PM10,NA,NA,NA
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","21-08-2025 09:00:00",25.106006,76.469948,NO2,NA,NA,NA
